hhid,hh_d_ni_noasis,hh_d_esc_retardada,hh_d_logro_min,hh_d_destotalmax,hh_d_subocup_max,hh_d_10a17_ocup,hh_d_no_afil,hh_d_jubi_pens,hh_d_materialidad,hh_d_hacinamiento,hh_d_sin_basur,hh_d_sin_salud,hh_d_agua_mejor,hh_d_san_mejor,hh_d_combus,fex_2022,facpob,upm,nvivi,nhoga,dpto,area,pobrezai,pobnopoi,ing_tcm,tcm,estgeo
02307_010_1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,168.9384,1182.5688,2307,10,1,Concepcion,1,2,1,0,0,Concepcion urbano
02307_012_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,145.3554,145.3554,2307,12,1,Concepcion,1,3,0,0,0,Concepcion urbano
02307_027_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137.7123,413.1369,2307,27,1,Concepcion,1,3,0,0,0,Concepcion urbano
02307_028_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132.1694,396.5082,2307,28,1,Concepcion,1,3,0,0,0,Concepcion urbano
02307_029_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157.5957,945.5742,2307,29,1,Concepcion,1,3,0,0,0,Concepcion urbano
02307_042_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,151.2177,1058.5239,2307,42,1,Concepcion,1,3,0,0,0,Concepcion urbano
02307_043_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148.9466,595.7864,2307,43,1,Concepcion,1,3,0,0,0,Concepcion urbano
02307_048_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,142.5465,427.6395,2307,48,1,Concepcion,1,3,0,0,0,Concepcion urbano
02307_059_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.5362,299.0724,2307,59,1,Concepcion,1,3,0,0,0,Concepcion urbano
02307_062_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,153.6423,768.2115,2307,62,1,Concepcion,1,3,0,0,0,Concepcion urbano
02320_001_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107.6123,538.0615,2320,1,1,Concepcion,1,3,0,0,0,Concepcion urbano
02320_003_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,95.57290999999999,286.71873,2320,3,1,Concepcion,1,3,0,0,0,Concepcion urbano
02320_014_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5514,562.7570000000001,2320,14,1,Concepcion,1,3,0,0,0,Concepcion urbano
02320_018_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,105.7984,423.1936,2320,18,1,Concepcion,1,3,0,0,0,Concepcion urbano
02320_020_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,109.7978,1097.978,2320,20,1,Concepcion,1,3,0,0,0,Concepcion urbano
02320_024_1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,96.75162,387.00648,2320,24,1,Concepcion,1,3,0,0,0,Concepcion urbano
02320_045_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,108.3177,216.6354,2320,45,1,Concepcion,1,3,0,0,0,Concepcion urbano
02320_051_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,99.36547,397.46188,2320,51,1,Concepcion,1,3,0,0,0,Concepcion urbano
02320_056_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120.5297,361.5891,2320,56,1,Concepcion,1,3,0,0,0,Concepcion urbano
02320_062_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107.0489,535.2445,2320,62,1,Concepcion,1,3,0,0,0,Concepcion urbano
02333_001_1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,77.84872,155.69744,2333,1,1,Concepcion,1,3,0,0,0,Concepcion urbano
02333_002_1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,79.92622,399.6311,2333,2,1,Concepcion,1,2,1,210000,1,Concepcion urbano
02333_005_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.11078999999999,130.22158,2333,5,1,Concepcion,1,3,0,0,0,Concepcion urbano
02333_024_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,77.6936,466.1616,2333,24,1,Concepcion,1,3,0,0,0,Concepcion urbano
02333_025_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,68.23742,204.71226,2333,25,1,Concepcion,1,3,0,0,0,Concepcion urbano
02333_028_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,75.89082000000001,151.78164,2333,28,1,Concepcion,1,3,0,0,0,Concepcion urbano
02333_033_1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,83.85946,335.43784,2333,33,1,Concepcion,1,2,1,0,0,Concepcion urbano
02333_040_1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,74.62568,895.50816,2333,40,1,Concepcion,1,2,1,370000,1,Concepcion urbano
02333_042_1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,61.02994,61.02994,2333,42,1,Concepcion,1,3,0,0,0,Concepcion urbano
02333_044_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88.09426999999999,264.28281,2333,44,1,Concepcion,1,3,0,0,0,Concepcion urbano
02347_006_1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,89.87246000000002,629.10722,2347,6,1,Concepcion,1,2,1,0,0,Concepcion urbano
02347_011_1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,72.77202,145.54404,2347,11,1,Concepcion,1,3,0,0,0,Concepcion urbano
02347_012_1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,98.94389,593.6633399999999,2347,12,1,Concepcion,1,2,1,161515.3906866614,1,Concepcion urbano
02347_017_1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,79.61167,318.44668,2347,17,1,Concepcion,1,2,1,0,0,Concepcion urbano
02347_030_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82.53003,660.24024,2347,30,1,Concepcion,1,2,1,0,0,Concepcion urbano
02347_031_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,84.36422,674.91376,2347,31,1,Concepcion,1,3,0,0,0,Concepcion urbano
02347_032_1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,72.64975,217.94925,2347,32,1,Concepcion,1,2,1,0,0,Concepcion urbano
02347_046_1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,74.09529000000001,370.47645,2347,46,1,Concepcion,1,2,1,211988.9502762431,1,Concepcion urbano
02347_064_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.82664999999999,565.7865499999999,2347,64,1,Concepcion,1,1,1,0,0,Concepcion urbano
02347_065_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77.30379000000001,309.21516,2347,65,1,Concepcion,1,3,0,252367.7979479085,1,Concepcion urbano
02360_004_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,229.7595,919.038,2360,4,1,Concepcion,1,2,1,0,0,Concepcion urbano
02360_012_1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,242.1864,1210.932,2360,12,1,Concepcion,1,1,1,0,0,Concepcion urbano
02360_014_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213.7889,641.3667,2360,14,1,Concepcion,1,3,0,0,0,Concepcion urbano
02360_017_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,226.7123,680.1369,2360,17,1,Concepcion,1,3,0,0,0,Concepcion urbano
02360_023_1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,252.1951,2017.5608,2360,23,1,Concepcion,1,1,1,0,0,Concepcion urbano
02360_025_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,221.627,886.508,2360,25,1,Concepcion,1,3,0,0,0,Concepcion urbano
02360_026_1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,222.6433,890.5732,2360,26,1,Concepcion,1,3,0,0,0,Concepcion urbano
02360_048_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,218.8761,875.5044,2360,48,1,Concepcion,1,3,0,0,0,Concepcion urbano
02360_057_1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,256.2818,1793.9726,2360,57,1,Concepcion,1,2,1,0,0,Concepcion urbano
02373_001_1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,87.36185,524.1711,2373,1,1,Concepcion,1,2,1,0,0,Concepcion urbano
02373_002_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7303,80.7303,2373,2,1,Concepcion,1,3,0,0,0,Concepcion urbano
02373_015_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102.9698,102.9698,2373,15,1,Concepcion,1,3,0,0,0,Concepcion urbano
02373_017_1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,90.97534,272.92602,2373,17,1,Concepcion,1,3,0,0,0,Concepcion urbano
02373_019_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95.47888,190.95776,2373,19,1,Concepcion,1,3,0,0,0,Concepcion urbano
02373_031_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,85.25059,426.2529499999999,2373,31,1,Concepcion,1,3,0,0,0,Concepcion urbano
02373_041_1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,80.39216,160.78432,2373,41,1,Concepcion,1,2,1,0,0,Concepcion urbano
02373_046_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.93488000000001,469.6744,2373,46,1,Concepcion,1,3,0,0,0,Concepcion urbano
02373_054_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,93.67588000000001,281.02764,2373,54,1,Concepcion,1,3,0,0,0,Concepcion urbano
02373_075_1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,92.59815999999999,277.79448,2373,75,1,Concepcion,1,3,0,0,0,Concepcion urbano
02386_004_1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,213.3135,1279.881,2386,4,1,Concepcion,1,3,0,0,0,Concepcion urbano
02386_033_1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,202.6827,810.7308,2386,33,1,Concepcion,1,2,1,0,0,Concepcion urbano
02386_045_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.1118,480.3353999999999,2386,45,1,Concepcion,1,3,0,0,0,Concepcion urbano
02386_047_1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,210.148,1681.184,2386,47,1,Concepcion,1,2,1,0,0,Concepcion urbano
02386_058_1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,196.5663,786.2652,2386,58,1,Concepcion,1,2,1,0,0,Concepcion urbano
02386_083_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,213.7358,2351.0938,2386,83,1,Concepcion,1,3,0,0,0,Concepcion urbano
02386_084_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.365,637.095,2386,84,1,Concepcion,1,3,0,0,0,Concepcion urbano
02386_091_1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,190.0168,380.0336,2386,91,1,Concepcion,1,3,0,0,0,Concepcion urbano
02386_099_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,204.8435,614.5305000000001,2386,99,1,Concepcion,1,3,0,0,0,Concepcion urbano
02386_115_1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,205.5763,822.3052,2386,115,1,Concepcion,1,3,0,130612.7258444613,1,Concepcion urbano
02386_116_1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,241.1832,482.3664,2386,116,1,Concepcion,1,3,0,0,0,Concepcion urbano
02396_001_1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,55.26152,55.26152,2396,1,1,Concepcion,6,3,0,0,0,Concepcion rural
02396_002_1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,53.34891,53.34891,2396,2,1,Concepcion,6,3,0,0,0,Concepcion rural
02396_004_1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,72.26151,72.26151,2396,4,1,Concepcion,6,3,0,0,0,Concepcion rural
02396_018_1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,57.92928,57.92928,2396,18,1,Concepcion,6,3,0,0,0,Concepcion rural
02396_019_1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,76.12044,228.36132,2396,19,1,Concepcion,6,3,0,0,0,Concepcion rural
02396_024_1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,89.55945000000001,268.67835,2396,24,1,Concepcion,6,3,0,130203.6021926384,1,Concepcion rural
02396_028_1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,91.706,275.118,2396,28,1,Concepcion,6,3,0,120187.9404855123,1,Concepcion rural
02396_029_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,69.54342,208.63026,2396,29,1,Concepcion,6,2,1,0,0,Concepcion rural
02396_037_1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,74.87075,74.87075,2396,37,1,Concepcion,6,3,0,0,0,Concepcion rural
02396_040_1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,73.10934,146.21868,2396,40,1,Concepcion,6,3,0,0,0,Concepcion rural
02406_010_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,67.80925000000001,135.6185,2406,10,1,Concepcion,6,3,0,0,0,Concepcion rural
02406_016_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,88.64618,265.93854,2406,16,1,Concepcion,6,3,0,0,0,Concepcion rural
02406_019_1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,102.3459,716.4213,2406,19,1,Concepcion,6,2,1,0,0,Concepcion rural
02406_024_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,81.47727999999999,244.43184,2406,24,1,Concepcion,6,3,0,0,0,Concepcion rural
02406_025_1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,85.36053,85.36053,2406,25,1,Concepcion,6,3,0,0,0,Concepcion rural
02406_027_1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,100.0344,600.2064,2406,27,1,Concepcion,6,3,0,0,0,Concepcion rural
02406_028_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,105.6271,211.2542,2406,28,1,Concepcion,6,3,0,0,0,Concepcion rural
02406_032_1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,100.3713,501.8565,2406,32,1,Concepcion,6,2,1,0,0,Concepcion rural
02406_043_1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,77.58065000000001,232.74195,2406,43,1,Concepcion,6,3,0,0,0,Concepcion rural
02406_055_1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,111.6803,558.4015000000001,2406,55,1,Concepcion,6,3,0,224298.519095869,1,Concepcion rural
02424_005_1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,143.2045,716.0225,2424,5,1,Concepcion,6,2,1,0,0,Concepcion rural
02424_026_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,120.808,362.424,2424,26,1,Concepcion,6,3,0,0,0,Concepcion rural
02424_027_1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,150.2301,1352.0709,2424,27,1,Concepcion,6,1,1,0,0,Concepcion rural
02424_029_1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,133.3382,533.3528,2424,29,1,Concepcion,6,3,0,171610.1026045778,1,Concepcion rural
02424_033_1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,138.4814,415.4442000000001,2424,33,1,Concepcion,6,3,0,0,0,Concepcion rural
02424_036_1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,124.9128,124.9128,2424,36,1,Concepcion,6,3,0,0,0,Concepcion rural
